Linear_0.3,1,2,4,8,16,32
160x90,0.084,0.082,0.154,0.309,0.596,1.197
160x100,0.045,0.086,0.167,0.328,0.653,1.318
160x120,0.052,0.099,0.194,0.382,0.762,1.516
320x180,0.124,0.245,0.496,0.972,1.957,3.889
320x200,0.147,0.281,0.541,1.075,2.121,4.295
320x240,0.167,0.323,0.635,1.254,2.549,5.03
480x270,0.29,0.731,1.056,2.086,4.194,8.465
480x300,0.284,0.626,1.155,2.323,4.639,9.26
480x360,0.333,0.489,0.988,1.963,3.915,7.885
640x360,0.257,0.674,1.01,2.051,4.157,8.303
640x400,0.358,0.554,1.113,2.346,4.543,9.033
640x480,0.494,0.545,1.265,2.4,4.399,8.803
800x450,0.466,0.627,1.233,2.718,5.157,10.276
800x500,0.516,0.597,1.193,2.613,5.116,9.8
800x600,0.511,0.625,1.245,2.88,5.284,10.219
1024x576,0.745,1.036,2.092,4.128,8.304,16.549
1024x640,0.738,1.053,2.115,4.241,8.467,16.96
1024x768,0.751,1.079,2.234,4.354,8.672,17.361
1280x720,0.781,1.108,2.355,4.64,9.157,17.85
1280x800,0.764,1.097,2.586,4.664,9.049,17.654
1280x960,1.002,1.526,3.083,6.319,12.485,24.415
1440x900,0.994,1.534,3.099,6.24,12.354,24.499
1440x1080,1.021,1.614,3.483,6.59,12.963,25.824
1920x1080,2.306,2.3,4.325,8.635,17.275,34.277
